index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
2740,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) 31 ) v0 ) 2 ) 2 ) ( / ( + ( + v2 v3 ) 2 ) 4 ) ),(max (/ (+ 2 (+ v2 v3)) 4) (+ 2 (* v0 2))),true,(max (/ (+ 2 (+ v2 v3)) 4) (+ 2 (* v0 2))),-1,57,46926,3673,5.114154812,Time Limit : 5.109808312,,( max ( / ( + ( + v2 v3 ) 2 ) 4 ) ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 32 ) 32 ) v1 ) 31 ) v0 ) 2 ) 2 ) ),69.0
2741,( / ( - ( + v0 v1 ) 256 ) 2 ),(+ (/ (+ v0 v1) 2) -128),true,(+ (/ (+ v0 v1) 2) -128),-1,5,24,0,0.000315215,Saturation,,( - ( / ( + v0 v1 ) 2 ) 128 ),3.0
2742,( max ( / v0 8 ) -1 ),(max (/ v0 8) -1),true,(max (/ v0 8) -1),-1,9,37,2,0.0008112589999999999,Saturation,,( max ( / v0 8 ) -1 ),9.0
2743,( + 7 ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) ),(+ 7 (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256))) 32)),true,(+ 7 (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256))) 32)),-1,83,121969,8521,5.010162164999999,Time Limit : 5.004384422,,( + ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 7 ),11.0
2744,( max ( max ( / ( + ( + v0 v1 ) 2 ) 4 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) 7 ) v4 ) ),(max (+ 2 (* 2 (min v2 (+ (* 8 (/ (- v2 v3) 8)) (+ v3 7))))) (max (/ (+ (+ v0 v1) 2) 4) (min v4 (+ 7 (+ v5 (* 8 (/ (- v4 v5) 8))))))),true,(max (+ 2 (* 2 (min v2 (+ (* 8 (/ (- v2 v3) 8)) (+ v3 7))))) (max (/ (+ (+ v0 v1) 2) 4) (min v4 (+ 7 (+ v5 (* 8 (/ (- v4 v5) 8))))))),-1,93,109913,20380,5.007623881000001,Time Limit : 5.001835598,,( max ( max ( / ( + ( + v0 v1 ) 2 ) 4 ) ( + ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v4 v5 ) 8 ) 8 ) v5 ) 7 ) v4 ) ),28.0
2745,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( + ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) 1 ) ),"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ 1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",true,"(max (+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))) (+ 1 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7)))))",-1,61,269322,16815,5.028757345000001,Time Limit : 5.005451269,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),36.0
2746,( min ( - ( / ( - v0 98 ) 16 ) v1 ) v2 ),(min (- (/ (- v0 98) 16) v1) v2),true,(min (- (/ (- v0 98) 16) v1) v2),-1,100,61508,21332,5.004079202000002,Time Limit : 5.000753353,,( min ( - ( / ( - v0 98 ) 16 ) v1 ) v2 ),6.0
2747,( max ( max ( / ( + ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 1 ) 2 ) ( + ( max ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 26 ) 4 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ) 5 ) ) 2 ) ) ( / ( + ( + 7 ( - ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 7 ) ) 1 ) 2 ) ),(max (/ (+ (/ (min (+ v0 v1) (+ (* (/ (+ (+ (/ (+ v0 v1) 2) (/ (+ v1 (min v0 8)) -2)) 4) 8) 16) (+ (+ v1 (min v0 8)) 6))) 2) 1) 2) (+ 2 (max (* 2 (min v2 (+ v3 (+ (* 8 (/ (- v2 v3) 8)) 7)))) (/ (min (+ (+ v0 v1) -6) (+ (+ (+ v1 (min v0 8)) (* (/ (+ 2 (+ (/ (+ (+ v0 v1) 2) 4) (/ (+ v1 (min v0 8)) -4))) 8) 32)) 12)) 4)))),true,(max (/ (+ (/ (min (+ v0 v1) (+ (* (/ (+ (+ (/ (+ v0 v1) 2) (/ (+ v1 (min v0 8)) -2)) 4) 8) 16) (+ (+ v1 (min v0 8)) 6))) 2) 1) 2) (+ 2 (max (* 2 (min v2 (+ v3 (+ (* 8 (/ (- v2 v3) 8)) 7)))) (/ (min (+ (+ v0 v1) -6) (+ (+ (+ v1 (min v0 8)) (* (/ (+ 2 (+ (/ (+ (+ v0 v1) 2) 4) (/ (+ v1 (min v0 8)) -4))) 8) 32)) 12)) 4)))),-1,54,62695,2283,5.112961675999999,Time Limit : 5.109882852,,( max ( / ( + ( min ( / ( + v0 v1 ) 2 ) ( + ( + ( / ( + ( min v0 8 ) v1 ) 2 ) ( * ( / ( + ( - ( / ( + v0 v1 ) 2 ) ( / ( + ( min v0 8 ) v1 ) 2 ) ) 4 ) 8 ) 8 ) ) 3 ) ) 1 ) 2 ) ( + ( max ( * ( min ( + ( + ( * ( / ( - v2 v3 ) 8 ) 8 ) v3 ) 7 ) v2 ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 26 ) 4 ) ( - ( + ( / ( + ( min v0 8 ) v1 ) 4 ) ( * ( / ( + ( - ( / ( + ( + v0 v1 ) 2 ) 4 ) ( / ( + ( min v0 8 ) v1 ) 4 ) ) 2 ) 8 ) 8 ) ) 2 ) ) 5 ) ) 2 ) ),52.0
2748,( min ( + ( / v0 8 ) ( * ( / ( - ( / ( + ( + v1 v0 ) 6 ) 8 ) ( / v0 8 ) ) 8 ) 8 ) ) ( / ( - ( + v1 v0 ) 50 ) 8 ) ),(/ (min (+ (+ v0 v1) -50) (+ v0 (* (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v0 8)) 8) 64))) 8),true,(/ (min (+ (+ v0 v1) -50) (+ v0 (* (/ (- (/ (+ (+ v0 v1) 6) 8) (/ v0 8)) 8) 64))) 8),-1,79,88767,19385,5.005833860999999,Time Limit : 5.000749229,,( min ( / ( - ( + v1 v0 ) 50 ) 8 ) ( + ( / v0 8 ) ( * ( / ( - ( / ( + ( + v1 v0 ) 6 ) 8 ) ( / v0 8 ) ) 8 ) 8 ) ) ),8.0
2749,( + ( + ( * v0 8 ) v1 ) 0 ),(+ v1 (* v0 8)),true,(+ v1 (* v0 8)),-1,5,14,1,0.00030711000000000003,Saturation,,( + ( * v0 8 ) v1 ),5.0
2750,( max v0 ( / ( + v1 1 ) 2 ) ),(max v0 (/ (+ 1 v1) 2)),true,(max v0 (/ (+ 1 v1) 2)),-1,10,58,11,0.001458318,Saturation,,( max ( / ( + v1 1 ) 2 ) v0 ),8.0
2751,( + ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 1 ),"(/ (+ v0 (+ (""%"" v1 128) 254)) 128)",true,"(/ (+ v0 (+ (""%"" v1 128) 254)) 128)",-1,149,39010,43117,5.0040642680000005,Time Limit : 5.002921519,,( + ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 1 ),29.0
2752,( max ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 1 ) ( - ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 1 ) ),(+ 1 (* (/ (+ 126 (+ v0 v1)) 128) 2)),true,(+ 1 (* (/ (+ 126 (+ v0 v1)) 128) 2)),-1,67,55227,17718,5.5117982670000005,Time Limit : 5.507163156,,( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 1 ),8.0
2753,( == ( * ( / v0 2 ) 2 ) v0 ),"(== 0 (""%"" v0 2))",true,"(== 0 (""%"" v0 2))",-1,132,177030,3385,5.0105674559999995,Time Limit : 5.002708655,,( == ( % v0 2 ) 0 ),11.0
2754,( / ( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ) 8 ),"(/ (/ (+ v0 (+ -50 (""%"" v1 8))) 8) 8)",true,"(/ (/ (+ v0 (+ -50 (""%"" v1 8))) 8) 8)",-1,121,43415,9721,5.2839857939999995,Time Limit : 5.282145448,,( / ( - ( / ( - ( + v0 v1 ) 50 ) 8 ) ( / v1 8 ) ) 8 ),10.0
2755,( / ( + v0 15 ) 8 ),(/ (+ v0 15) 8),true,(/ (+ v0 15) 8),-1,2,6,0,0.00012144,Saturation,,( / ( + v0 15 ) 8 ),3.0
2756,( min ( + ( / ( - ( + ( min v0 256 ) v1 ) 256 ) 2 ) ( * 0 8 ) ) ( + ( / ( - ( + ( min v0 256 ) v1 ) 256 ) 2 ) 121 ) ),(+ (/ (+ (min v0 256) v1) 2) -128),true,(+ (/ (+ (min v0 256) v1) 2) -128),-1,71,38042,21961,5.003320980000001,Time Limit : 5.001734943,,( - ( / ( + ( min v0 256 ) v1 ) 2 ) 128 ),20.0
2757,( + ( - ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 8 ),(+ 8 (+ (/ (min (- (+ v0 v1) 770) (+ v1 (* 1024 (/ (+ (/ (+ v0 (+ v1 126)) 128) (/ v1 -128)) 8)))) 128) (/ (+ (min v0 770) (+ v1 -770)) -128))),true,(+ 8 (+ (/ (min (- (+ v0 v1) 770) (+ v1 (* 1024 (/ (+ (/ (+ v0 (+ v1 126)) 128) (/ v1 -128)) 8)))) 128) (/ (+ (min v0 770) (+ v1 -770)) -128))),-1,99,63982,13498,5.004597895999999,Time Limit : 5.001187177,,( + ( - ( min ( / ( - ( + v0 v1 ) 770 ) 128 ) ( + ( / v1 128 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ) 8 ) 8 ) ) ) ( / ( - ( + ( min v0 770 ) v1 ) 770 ) 128 ) ) 8 ),11.0
2758,( + ( + ( / ( + v0 234 ) 4 ) v1 ) 0 ),(+ (/ (+ 234 v0) 4) v1),true,(+ (/ (+ 234 v0) 4) v1),-1,8,46,7,0.000824184,Saturation,,( + ( / ( + v0 234 ) 4 ) v1 ),3.0
2759,( - ( + ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) 9 ) 1 ) ( + ( min ( + ( * v1 8 ) v2 ) ( - v3 7 ) ) v5 ) ),(- (+ (+ v4 v5) (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) -8)) (+ v5 (min (+ v2 (* v1 8)) (+ v3 -7)))),true,(- (+ (+ v4 v5) (+ (min (+ (* (+ v0 v1) 8) v2) (+ v3 1)) -8)) (+ v5 (min (+ v2 (* v1 8)) (+ v3 -7)))),-1,92,97683,10190,5.007931808,Time Limit : 5.003725838,,( - ( - ( + ( min ( + ( * ( + v0 v1 ) 8 ) v2 ) ( + v3 1 ) ) ( + v4 v5 ) ) ( + ( min ( + ( * v1 8 ) v2 ) ( - v3 7 ) ) v5 ) ) 8 ),11.0
2760,( - ( * v0 v1 ) v2 ),(- (* v0 v1) v2),true,(- (* v0 v1) v2),-1,3,11,0,0.000162543,Saturation,,( - ( * v1 v0 ) v2 ),7.0
2761,( min ( / ( + 0 ( - ( / ( + ( min v0 256 ) v1 ) 4 ) 64 ) ) 2 ) ( / ( + ( + 0 ( - ( / ( + ( min v0 256 ) v1 ) 4 ) 64 ) ) 1 ) 2 ) ),(+ (/ (/ (+ (min v0 256) v1) 4) 2) -32),true,(+ (/ (/ (+ (min v0 256) v1) 4) 2) -32),-1,43,52960,4835,10.108119168,Time Limit : 10.104029217,,( - ( / ( + ( min v0 256 ) v1 ) 8 ) 32 ),21.0
2762,( min ( min ( / v0 64 ) ( - ( * ( / v0 128 ) 2 ) 1 ) ) v1 ),(min (- (* (/ v0 128) 2) 1) (min (/ v0 64) v1)),true,(min (- (* (/ v0 128) 2) 1) (min (/ v0 64) v1)),-1,93,84726,5738,5.005005205999999,Time Limit : 5.000936476,,( min ( min ( / v0 64 ) ( - ( * ( / v0 128 ) 2 ) 1 ) ) v1 ),7.0
2763,( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ),"(/ (+ v0 (+ 126 (""%"" v1 128))) 128)",true,"(/ (+ v0 (+ 126 (""%"" v1 128))) 128)",-1,121,43398,10324,5.313939660000001,Time Limit : 5.312121195,,( - ( / ( + ( + v0 v1 ) 126 ) 128 ) ( / v1 128 ) ),3.0
2764,( + ( - ( max ( max ( / ( + ( + v0 v1 ) 62 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ) v2 ) ( min ( min ( / v1 64 ) ( - ( * ( / v1 128 ) 2 ) 1 ) ) v3 ) ) 1 ),(+ 1 (- (max (/ (+ (+ v0 v1) 62) 64) (max (+ 2 (* (/ (+ (+ v0 v1) 126) 128) 2)) v2)) (min (min (/ v1 64) (+ (* 2 (/ v1 128)) -1)) v3))),true,(+ 1 (- (max (/ (+ (+ v0 v1) 62) 64) (max (+ 2 (* (/ (+ (+ v0 v1) 126) 128) 2)) v2)) (min (min (/ v1 64) (+ (* 2 (/ v1 128)) -1)) v3))),-1,86,84693,8787,5.007156470999999,Time Limit : 5.002769848,,( + ( - ( max ( max ( / ( + ( + v0 v1 ) 62 ) 64 ) ( + ( * ( / ( + ( + v0 v1 ) 126 ) 128 ) 2 ) 2 ) ) v2 ) ( min ( min ( / v1 64 ) ( - ( * ( / v1 128 ) 2 ) 1 ) ) v3 ) ) 1 ),12.0
2765,( min ( min ( min ( / ( - ( + ( min v0 256 ) v1 ) 255 ) 2 ) ( - ( min ( / ( + ( min v0 256 ) v1 ) 2 ) ( + ( * ( min ( - v2 63 ) v3 ) 2 ) 127 ) ) 128 ) ) ( - v4 63 ) ) v5 ),(min (+ v4 -63) (min (+ (* 2 (min (+ v2 -63) v3)) -1) (min v5 (/ (min (+ -256 (+ v1 (min v0 256))) (+ v1 (+ -255 (min v0 256)))) 2)))),true,(min (+ v4 -63) (min (+ (* 2 (min (+ v2 -63) v3)) -1) (min v5 (/ (min (+ -256 (+ v1 (min v0 256))) (+ v1 (+ -255 (min v0 256)))) 2)))),-1,96,44771,13016,5.003035802999999,Time Limit : 5.000155583,,( min ( min ( min ( / ( - ( + ( min v0 256 ) v1 ) 255 ) 2 ) ( - ( min ( / ( + ( min v0 256 ) v1 ) 2 ) ( + ( * ( min ( - v2 63 ) v3 ) 2 ) 127 ) ) 128 ) ) ( - v4 63 ) ) v5 ),11.0
2766,( + ( - ( + v0 v1 ) 64 ) 63 ),(+ v0 (+ v1 -1)),true,(+ v0 (+ v1 -1)),-1,6,55,0,0.000429692,Saturation,,( - ( + v0 v1 ) 1 ),3.0
2767,( + ( min ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) ( - v0 63 ) ) 63 ),v0,true,v0,-1,60,41680,7629,5.023225417,Time Limit : 5.020499062,,( min ( + ( + ( * ( / ( - v0 v1 ) 64 ) 64 ) v1 ) 63 ) v0 ),8.0
2768,( + ( - ( + ( max ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 3 ) ) 4 ) ( / ( - ( + ( min v0 386 ) v1 ) 386 ) 64 ) ) 1 ),(+ (max (/ (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256))) 32) 2) (+ 3 (/ (min (+ (+ v0 v1) -386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64))) (+ (/ (+ v1 (min (+ v0 -386) 0)) -64) 5)),true,(+ (max (/ (/ (min (- (+ v0 v1) 194) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 30) 32) (/ v1 32)) 8) 256))) 32) 2) (+ 3 (/ (min (+ (+ v0 v1) -386) (+ v1 (* (/ (- (/ (+ (+ v0 v1) 62) 64) (/ v1 64)) 8) 512))) 64))) (+ (/ (+ v1 (min (+ v0 -386) 0)) -64) 5)),-1,74,79673,14405,5.006037208,Time Limit : 5.001718562,,( + ( - ( max ( / ( min ( / ( - ( + v0 v1 ) 194 ) 32 ) ( + ( / v1 32 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ) 8 ) 8 ) ) ) 2 ) ( + ( min ( / ( - ( + v0 v1 ) 386 ) 64 ) ( + ( / v1 64 ) ( * ( / ( - ( / ( + ( + v0 v1 ) 62 ) 64 ) ( / v1 64 ) ) 8 ) 8 ) ) ) 3 ) ) ( / ( - ( + ( min v0 386 ) v1 ) 386 ) 64 ) ) 5 ),30.0
2769,( min ( min ( - v0 32 ) v1 ) ( - ( min ( + ( min ( * ( min ( min ( min ( - v2 31 ) v3 ) ( - v4 7 ) ) v5 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 3 ) ) 63 ) ( + ( min v6 64 ) v7 ) ) 64 ) ),(min (+ (min v6 64) (+ v7 -64)) (min (min (- v0 32) v1) (+ (* (min (- v2 31) (min (+ v4 -7) (min v3 v5))) 2) -1))),true,(min (+ (min v6 64) (+ v7 -64)) (min (min (- v0 32) v1) (+ (* (min (- v2 31) (min (+ v4 -7) (min v3 v5))) 2) -1))),-1,51,51495,4386,5.421006449,Time Limit : 5.416013794,,( min ( min ( - v0 32 ) v1 ) ( - ( min ( + ( min ( * ( min ( min ( min ( - v2 31 ) v3 ) ( - v4 7 ) ) v5 ) 2 ) ( + ( * ( min ( - v2 31 ) v3 ) 2 ) 3 ) ) 63 ) ( + ( min v6 64 ) v7 ) ) 64 ) ),12.0
2770,( + ( - v0 14 ) 0 ),(+ -14 v0),true,(+ -14 v0),-1,5,12,0,0.000269933,Saturation,,( - v0 14 ),3.0
2771,( / ( + ( + 0 ( - ( + ( min v0 64 ) v1 ) 64 ) ) 15 ) 16 ),(/ (+ v1 (+ (min v0 64) -49)) 16),true,(/ (+ v1 (+ (min v0 64) -49)) 16),-1,98,115745,5317,5.008357049000001,Time Limit : 5.002322319,,( / ( - ( + ( min v0 64 ) v1 ) 49 ) 16 ),20.0
2772,( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ),"(/ (+ v0 (+ 30 (""%"" v1 32))) 32)",true,"(/ (+ v0 (+ 30 (""%"" v1 32))) 32)",-1,121,43398,10304,5.284715123,Time Limit : 5.282720739,,( - ( / ( + ( + v0 v1 ) 30 ) 32 ) ( / v1 32 ) ),4.0
2773,( max ( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * v2 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v3 v4 ) 16 ) 16 ) v4 ) 15 ) v3 ) ),(max (max (/ (+ (+ v0 v1) 6) 8) (+ 2 (* 2 v2))) v3),true,(max (max (/ (+ (+ v0 v1) 6) 8) (+ 2 (* 2 v2))) v3),-1,83,52071,16615,5.865356874000001,Time Limit : 5.861247843,,( max ( max ( / ( + ( + v0 v1 ) 6 ) 8 ) ( + ( * v2 2 ) 2 ) ) ( min ( + ( + ( * ( / ( - v3 v4 ) 16 ) 16 ) v4 ) 15 ) v3 ) ),12.0
2774,( min ( + ( * ( + 0 v0 ) 2 ) 2 ) ( - ( * ( + 0 v0 ) 2 ) 1 ) ),(+ (+ v0 v0) -1),true,(+ (+ v0 v0) -1),-1,52,49296,6473,5.004150009999999,Time Limit : 5.002229765,,( - ( * v0 2 ) 1 ),11.0
2775,( + ( / ( - ( + v0 v1 ) 64 ) 2 ) 32 ),(/ (+ v0 v1) 2),true,(/ (+ v0 v1) 2),-1,61,163807,105630,6.94971142,Time Limit : 6.9428669549999995,,( / ( + v0 v1 ) 2 ),4.0
2776,( - ( / ( + ( + v0 v1 ) 254 ) 128 ) ( / v1 128 ) ),"(/ (+ v0 (+ 254 (""%"" v1 128))) 128)",true,"(/ (+ v0 (+ 254 (""%"" v1 128))) 128)",-1,121,43398,10324,5.309894863,Time Limit : 5.308000863,,( - ( / ( + ( + v0 v1 ) 254 ) 128 ) ( / v1 128 ) ),24.0
2777,( + ( / ( - v0 v1 ) 8 ) 1 ),(+ (/ (- v0 v1) 8) 1),true,(+ (/ (- v0 v1) 8) 1),-1,5,24,0,0.000326276,Saturation,,( + ( / ( - v0 v1 ) 8 ) 1 ),31.0
2778,( && ( && ( && ( && ( && 1 ( && ( != v0 v1 ) ( == v2 v3 ) ) ) ( && ( != v0 v1 ) ( == v4 v5 ) ) ) ( && ( != v0 v1 ) ( == v0 v1 ) ) ) 1 ) 1 ),0,true,0,-1,61,32337,155055,5.013411643999999,Time Limit : 5.006612419,,0,12.0
2779,( min ( min ( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ) ( - v4 7 ) ) v5 ),(min (min (/ (min (- (+ (min v0 8) v1) 7) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)) (min (- v4 7) v5)),true,(min (min (/ (min (- (+ (min v0 8) v1) 7) (+ (+ (min v0 8) v1) -8)) 2) (+ (min (/ (+ v1 (min v0 14)) 2) (+ (* 2 (min (+ v2 -7) v3)) 6)) -7)) (min (- v4 7) v5)),-1,81,57506,11663,5.003819883999999,Time Limit : 5.001454732,,( min ( min ( min ( min ( / ( - ( + ( min v0 8 ) v1 ) 7 ) 2 ) ( - ( min ( min ( / ( + ( min v0 14 ) v1 ) 2 ) ( + ( * ( min ( - v2 7 ) v3 ) 2 ) 6 ) ) ( + ( / ( + ( min v0 8 ) v1 ) 2 ) 3 ) ) 7 ) ) ( - ( / ( + ( min v0 8 ) v1 ) 2 ) 4 ) ) ( - v4 7 ) ) v5 ),17.0
2780,( max ( / v0 8 ) -1 ),(max (/ v0 8) -1),true,(max (/ v0 8) -1),-1,9,37,2,0.000880905,Saturation,,( max ( / v0 8 ) -1 ),6.0
2781,( + 15 ( min ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) ( - v0 15 ) ) ),v0,true,v0,-1,64,30291,6209,5.011722963000001,Time Limit : 5.010261765,,( min ( + ( + ( * ( / ( - v0 v1 ) 16 ) 16 ) v1 ) 15 ) v0 ),9.0
2782,( min ( + ( + ( * v0 8 ) v1 ) 7 ) v2 ),(min (+ (* 8 v0) (+ v1 7)) v2),true,(min (+ (* 8 v0) (+ v1 7)) v2),-1,85,204204,8318,5.014702727,Time Limit : 5.003406325,,( min ( + ( + ( * v0 8 ) v1 ) 7 ) v2 ),7.0
2783,( max ( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ) ( * ( + 7 ( min ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) ( - v0 7 ) ) ) 2 ) ),"(+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7))))",true,"(+ 2 (* 2 (min v0 (+ (+ v0 (""%"" (- v1 v0) 8)) 7))))",-1,46,50770,8600,5.003942441000001,Time Limit : 5.001590314,,( + ( * ( min ( + ( + ( * ( / ( - v0 v1 ) 8 ) 8 ) v1 ) 7 ) v0 ) 2 ) 2 ),15.0
2784,( / ( + ( - ( + v0 v1 ) 256 ) 258 ) 4 ),(/ (+ v0 (+ v1 2)) 4),true,(/ (+ v0 (+ v1 2)) 4),-1,6,62,0,0.000465651,Saturation,,( / ( + ( + v0 v1 ) 2 ) 4 ),4.0
2785,( - ( max v0 0 ) ( max v1 0 ) ),(- (max v0 0) (max 0 v1)),true,(- (max v0 0) (max 0 v1)),-1,56,55970,22406,5.031883806999999,Time Limit : 5.025764515,,( - ( max v0 0 ) ( max v1 0 ) ),36.0
